Ticker,Degree_Centrality,ER_Degree_Mean,ER_Degree_Std,DP_Degree_Mean,DP_Degree_Std
FBNC,0.058394160583941604,0.037007299270072985,0.007260458639179084,0.058394160583941604,0.0
NWBI,0.0364963503649635,0.036277372262773715,0.006985438016587355,0.0364963503649635,0.0
TRUP,0.00291970802919708,0.03747445255474452,0.007772203745182331,0.002919708029197079,1.3075970192809475e-18
NHI,0.00291970802919708,0.03722627737226278,0.007416299899522003,0.002919708029197079,1.3075970192809475e-18
NMIH,0.00291970802919708,0.03732846715328467,0.00712240187563781,0.002919708029197079,1.3075970192809475e-18
PAA,0.00145985401459854,0.037883211678832115,0.007006976693894982,0.0014598540145985394,6.537985096404737e-19
PAGP,0.00291970802919708,0.03594160583941605,0.007066341737449919,0.002919708029197079,1.3075970192809475e-18
BJ,0.00145985401459854,0.036992700729927004,0.00629779483034255,0.0014598540145985394,6.537985096404737e-19
BBNX,0.00437956204379562,0.03654014598540146,0.007305033483692509,0.004379562043795622,1.7434626923745965e-18
BOH,0.04525547445255474,0.037562043795620434,0.007282602809686087,0.04525547445255474,0.0
EDR,0.00291970802919708,0.0364963503649635,0.006678619585672415,0.002919708029197079,1.3075970192809475e-18
NLY,0.00145985401459854,0.03656934306569343,0.0066378010387767,0.0014598540145985394,6.537985096404737e-19
AGNC,0.00145985401459854,0.03674452554744525,0.006978284815677589,0.0014598540145985394,6.537985096404737e-19
TRN,0.00437956204379562,0.036452554744525544,0.006470555786414663,0.004379562043795622,1.7434626923745965e-18
RBRK,0.00291970802919708,0.035737226277372254,0.007528595466983441,0.002919708029197079,1.3075970192809475e-18
BRC,0.00145985401459854,0.03597080291970803,0.006754005478500233,0.0014598540145985394,6.537985096404737e-19
CLH,0.00291970802919708,0.03854014598540146,0.007898434514328605,0.002919708029197079,1.3075970192809475e-18
SPXC,0.00145985401459854,0.037313868613138686,0.00748799738599526,0.0014598540145985394,6.537985096404737e-19
BV,0.00291970802919708,0.03709489051094891,0.0070428911282887415,0.002919708029197079,1.3075970192809475e-18
CIEN,0.00583941605839416,0.03674452554744525,0.0074150081026902554,0.005839416058394158,2.615194038561895e-18
UNFI,0.0072992700729927005,0.0365985401459854,0.007956153647748416,0.0072992700729927005,0.0
LAUR,0.00437956204379562,0.038379562043795626,0.007369112150463164,0.004379562043795622,1.7434626923745965e-18
TOL,0.00145985401459854,0.035824817518248175,0.006592388326748829,0.0014598540145985394,6.537985096404737e-19
TMHC,0.00145985401459854,0.036963503649635035,0.0074608092691609085,0.0014598540145985394,6.537985096404737e-19
GKOS,0.00145985401459854,0.03607299270072993,0.006647264125508323,0.0014598540145985394,6.537985096404737e-19
AORT,0.00145985401459854,0.03656934306569343,0.007348869307730448,0.0014598540145985394,6.537985096404737e-19
KVYO,0.00145985401459854,0.03762043795620437,0.006475211796238405,0.0014598540145985394,6.537985096404737e-19
AXGN,0.00291970802919708,0.03728467153284671,0.007756580540543454,0.002919708029197079,1.3075970192809475e-18
UMH,0.00583941605839416,0.03627737226277372,0.007031511537999499,0.005839416058394158,2.615194038561895e-18
INVA,0.00583941605839416,0.036087591240875905,0.007018350056421392,0.005839416058394158,2.615194038561895e-18
AIZ,0.00145985401459854,0.036846715328467144,0.008742198988722517,0.0014598540145985394,6.537985096404737e-19
RVLV,0.00291970802919708,0.037357664233576636,0.007173119132649249,0.002919708029197079,1.3075970192809475e-18
LPX,0.00583941605839416,0.03551824817518248,0.0064023269424882566,0.005839416058394158,2.615194038561895e-18
VLY,0.00437956204379562,0.03837956204379561,0.007049612349483638,0.004379562043795622,1.7434626923745965e-18
FFIN,0.0437956204379562,0.03687591240875912,0.007159676764625871,0.043795620437956206,6.973850769498386e-18
UBSI,0.029197080291970802,0.036963503649635035,0.007220335568269161,0.029197080291970802,0.0
SBCF,0.04817518248175182,0.03868613138686131,0.007083745796991383,0.04817518248175183,6.973850769498386e-18
STEL,0.049635036496350364,0.03652554744525547,0.007993203189138542,0.04963503649635036,6.973850769498386e-18
CNOB,0.00875912408759124,0.03614598540145985,0.00764110010804965,0.008759124087591243,3.486925384749193e-18
SUM,0.00145985401459854,0.03856934306569343,0.007197341856733556,0.0014598540145985394,6.537985096404737e-19
PAHC,0.00291970802919708,0.03670072992700729,0.007852019523787722,0.002919708029197079,1.3075970192809475e-18
RGLD,0.00145985401459854,0.037343065693430655,0.006966320740568777,0.0014598540145985394,6.537985096404737e-19
GATO,0.00145985401459854,0.03683211678832116,0.006034687554664509,0.0014598540145985394,6.537985096404737e-19
BRKL,0.0218978102189781,0.03687591240875912,0.006927399673161171,0.021897810218978103,3.486925384749193e-18
ACA,0.00145985401459854,0.036598540145985396,0.007092113107374853,0.0014598540145985394,6.537985096404737e-19
SEZL,0.00145985401459854,0.03772262773722627,0.007261481480139931,0.0014598540145985394,6.537985096404737e-19
BFC,0.04817518248175182,0.03683211678832117,0.006871972908468271,0.04817518248175183,6.973850769498386e-18
HESM,0.00145985401459854,0.03689051094890511,0.006812193873427952,0.0014598540145985394,6.537985096404737e-19
NBHC,0.03065693430656934,0.03636496350364963,0.007336321211464105,0.03065693430656935,1.046077615424758e-17
CUBE,0.00145985401459854,0.03605839416058394,0.007419201993117531,0.0014598540145985394,6.537985096404737e-19
7LX.F,0.00291970802919708,0.03716788321167883,0.006994815491444176,0.002919708029197079,1.3075970192809475e-18
LUNR,0.00145985401459854,0.03680291970802919,0.007345704987669405,0.0014598540145985394,6.537985096404737e-19
FRT,0.00291970802919708,0.03656934306569343,0.007013118451790587,0.002919708029197079,1.3075970192809475e-18
LAD,0.00145985401459854,0.03627737226277373,0.006873601657249056,0.0014598540145985394,6.537985096404737e-19
ATEN,0.00291970802919708,0.036963503649635035,0.007048344973236992,0.002919708029197079,1.3075970192809475e-18
KD,0.00145985401459854,0.03743065693430657,0.00699512324129106,0.0014598540145985394,6.537985096404737e-19
FRME,0.04525547445255474,0.03728467153284671,0.007459481892456336,0.04525547445255474,0.0
WSBC,0.02627737226277372,0.037182481751824814,0.007700971904369071,0.026277372262773723,3.486925384749193e-18
RNST,0.032116788321167884,0.035445255474452556,0.0068002541469002874,0.03211678832116788,6.973850769498386e-18
HCKT,0.00291970802919708,0.03713868613138686,0.007188782603452802,0.002919708029197079,1.3075970192809475e-18
IBOC,0.02773722627737226,0.036175182481751826,0.007639578633217977,0.02773722627737225,1.046077615424758e-17
AX,0.024817518248175182,0.03694890510948905,0.00661610170795392,0.02481751824817518,3.486925384749193e-18
PEBO,0.020437956204379562,0.03750364963503649,0.007787809428933804,0.020437956204379555,6.973850769498386e-18
MTSI,0.00145985401459854,0.0351970802919708,0.007429046143059208,0.0014598540145985394,6.537985096404737e-19
LUMN,0.00145985401459854,0.036583941605839415,0.007063416573868401,0.0014598540145985394,6.537985096404737e-19
FNB,0.01313868613138686,0.036583941605839415,0.0076233306740920775,0.013138686131386862,1.7434626923745965e-18
KMPR,0.00437956204379562,0.03683211678832117,0.006514983959035814,0.004379562043795622,1.7434626923745965e-18
HSTM,0.00437956204379562,0.03740145985401459,0.0063980384813901335,0.004379562043795622,1.7434626923745965e-18
CACI,0.00145985401459854,0.03728467153284671,0.00729018087787932,0.0014598540145985394,6.537985096404737e-19
ZETA,0.00145985401459854,0.03642335766423357,0.0063017415935952125,0.0014598540145985394,6.537985096404737e-19
PII,0.00145985401459854,0.03655474452554744,0.007020926070476359,0.0014598540145985394,6.537985096404737e-19
WFRD,0.00145985401459854,0.036452554744525544,0.0071501542232567635,0.0014598540145985394,6.537985096404737e-19
MODG,0.0072992700729927005,0.03672992700729927,0.006716290093963184,0.0072992700729927005,0.0
PEGA,0.00145985401459854,0.03681751824817518,0.007272915631603838,0.0014598540145985394,6.537985096404737e-19
MAC,0.00291970802919708,0.03611678832116788,0.006641837462562317,0.002919708029197079,1.3075970192809475e-18
TPC,0.00145985401459854,0.03578102189781021,0.007059377247752473,0.0014598540145985394,6.537985096404737e-19
DINO,0.00145985401459854,0.03671532846715329,0.006945260404636088,0.0014598540145985394,6.537985096404737e-19
NWE,0.00145985401459854,0.03662773722627737,0.007229914548369935,0.0014598540145985394,6.537985096404737e-19
HR,0.00145985401459854,0.03741605839416058,0.0069244002705801475,0.0014598540145985394,6.537985096404737e-19
ACT,0.00291970802919708,0.03667153284671532,0.007155646650987219,0.002919708029197079,1.3075970192809475e-18
USM,0.00145985401459854,0.03786861313868613,0.007211206586447496,0.0014598540145985394,6.537985096404737e-19
OXLC,0.00145985401459854,0.0363941605839416,0.006832388386600651,0.0014598540145985394,6.537985096404737e-19
INOD,0.00291970802919708,0.03677372262773723,0.007237651885508645,0.002919708029197079,1.3075970192809475e-18
AUB,0.01751824817518248,0.03635036496350365,0.007471246916358916,0.017518248175182487,6.973850769498386e-18
SBSI,0.01167883211678832,0.03662773722627737,0.008247995749112304,0.011678832116788315,5.23038807712379e-18
MTH,0.00291970802919708,0.035109489051094886,0.006362933237349846,0.002919708029197079,1.3075970192809475e-18
KBH,0.00145985401459854,0.036452554744525544,0.006543338636792692,0.0014598540145985394,6.537985096404737e-19
TPH,0.00145985401459854,0.03551824817518248,0.00772776078926884,0.0014598540145985394,6.537985096404737e-19
PPBI,0.00291970802919708,0.036043795620437954,0.008067498946351684,0.002919708029197079,1.3075970192809475e-18
LOPE,0.00145985401459854,0.03629197080291971,0.007312588306914202,0.0014598540145985394,6.537985096404737e-19
TIPT,0.0072992700729927005,0.03795620437956204,0.008118848256342888,0.0072992700729927005,0.0
XRAY,0.00437956204379562,0.03635036496350364,0.006576302768023318,0.004379562043795622,1.7434626923745965e-18
MSGS,0.00437956204379562,0.03740145985401459,0.006792969323342162,0.004379562043795622,1.7434626923745965e-18
MNKD,0.00145985401459854,0.036248175182481746,0.007061084716564557,0.0014598540145985394,6.537985096404737e-19
NWN,0.00291970802919708,0.0364963503649635,0.006916141315597029,0.002919708029197079,1.3075970192809475e-18
TCBK,0.03357664233576642,0.03762043795620438,0.007148347571805605,0.03357664233576641,6.973850769498386e-18
GSHD,0.00145985401459854,0.03732846715328467,0.006536096823233272,0.0014598540145985394,6.537985096404737e-19
JBI,0.00875912408759124,0.03560583941605839,0.007936214671741586,0.008759124087591243,3.486925384749193e-18
SRCE,0.02773722627737226,0.03718248175182482,0.0068926169307392815,0.02773722627737225,1.046077615424758e-17
MCRI,0.00145985401459854,0.03731386861313868,0.0067085932199081955,0.0014598540145985394,6.537985096404737e-19
WABC,0.00437956204379562,0.03632116788321168,0.006730889906602291,0.004379562043795622,1.7434626923745965e-18
WTTR,0.00291970802919708,0.03670072992700729,0.005938189908475253,0.002919708029197079,1.3075970192809475e-18
TTMI,0.00145985401459854,0.03783941605839416,0.007790531683151921,0.0014598540145985394,6.537985096404737e-19
SM,0.00145985401459854,0.037868613138686134,0.007060368239757028,0.0014598540145985394,6.537985096404737e-19
SITM,0.00145985401459854,0.03664233576642335,0.007731785037614405,0.0014598540145985394,6.537985096404737e-19
HI,0.00291970802919708,0.03798540145985401,0.007882010061314455,0.002919708029197079,1.3075970192809475e-18
BNL,0.00145985401459854,0.036613138686131384,0.006871424685033794,0.0014598540145985394,6.537985096404737e-19
RWT,0.00145985401459854,0.03694890510948905,0.007949224024274696,0.0014598540145985394,6.537985096404737e-19
GIC,0.00145985401459854,0.03753284671532846,0.00825112711666773,0.0014598540145985394,6.537985096404737e-19
PTEN,0.00145985401459854,0.03604379562043796,0.006811688243509436,0.0014598540145985394,6.537985096404737e-19
VTLE,0.00291970802919708,0.036802919708029194,0.006857673464535131,0.002919708029197079,1.3075970192809475e-18
HOPE,0.00875912408759124,0.037313868613138686,0.007490871702792735,0.008759124087591243,3.486925384749193e-18
APLS,0.00145985401459854,0.03735766423357664,0.007371448778776604,0.0014598540145985394,6.537985096404737e-19
TXG,0.00145985401459854,0.03721167883211678,0.007759563437983715,0.0014598540145985394,6.537985096404737e-19
SLVM,0.00145985401459854,0.035109489051094886,0.00761359635683282,0.0014598540145985394,6.537985096404737e-19
CWK,0.00875912408759124,0.036656934306569335,0.007184514134462345,0.008759124087591243,3.486925384749193e-18
HNI,0.00437956204379562,0.034744525547445254,0.005485868801322825,0.004379562043795622,1.7434626923745965e-18
DK,0.00145985401459854,0.03610218978102189,0.007713261692566235,0.0014598540145985394,6.537985096404737e-19
WAFD,0.00145985401459854,0.036,0.006888758701344741,0.0014598540145985394,6.537985096404737e-19
DV,0.00145985401459854,0.03691970802919708,0.0065263406130996555,0.0014598540145985394,6.537985096404737e-19
COUR,0.00145985401459854,0.03743065693430656,0.006927088914559316,0.0014598540145985394,6.537985096404737e-19
OFG,0.00437956204379562,0.03635036496350365,0.006536903694897316,0.004379562043795622,1.7434626923745965e-18
EQC,0.00145985401459854,0.03735766423357664,0.0074383129433895105,0.0014598540145985394,6.537985096404737e-19
AGIO,0.00145985401459854,0.03684671532846715,0.007496042695633027,0.0014598540145985394,6.537985096404737e-19
STBA,0.0072992700729927005,0.03614598540145986,0.00744995247329055,0.0072992700729927005,0.0
NTLA,0.00291970802919708,0.036423357664233574,0.007553986706975814,0.002919708029197079,1.3075970192809475e-18
IBTA,0.00145985401459854,0.036175182481751826,0.007141493199825085,0.0014598540145985394,6.537985096404737e-19
GTII.CN,0.00145985401459854,0.03820437956204379,0.007584361017889237,0.0014598540145985394,6.537985096404737e-19
INSW,0.00145985401459854,0.038277372262773716,0.0070045338493606646,0.0014598540145985394,6.537985096404737e-19
LPG,0.00145985401459854,0.03779562043795621,0.007069737673859205,0.0014598540145985394,6.537985096404737e-19
ALEX,0.00291970802919708,0.036583941605839415,0.0070695092988167845,0.002919708029197079,1.3075970192809475e-18
EYE,0.00145985401459854,0.03515328467153284,0.007159857164415036,0.0014598540145985394,6.537985096404737e-19
OPFI,0.00145985401459854,0.038000000000000006,0.0063326832834835495,0.0014598540145985394,6.537985096404737e-19
